name,note,presentation_text,url,city_id,hotel_lat,hotel_lon,city,city_lat,city_lon,rain_probability,temperature
Loft vue Palais des Papes,9.5,"In the Avignon City Centre district of Avignon, close to Avignon Central Station, Loft vue Palais des Papes has a garden and a washing machine. The property is around 5.8 km from Avignon TGV Train Station, 11 km from Parc des Expositions Avignon and 39 km from Arles Amphitheatre. The property is 400 metres from the city centre and 400 metres from Papal Palace.

This apartment is fitted with 1 bedroom, a kitchen with a dishwasher and an oven, a flat-screen TV, a seating area and 1 bathroom fitted with a shower. Towels and bed linen are offered in the apartment. The accommodation is non-smoking.

Parc Expo Nîmes is 45 km from the apartment, while Pont d'Avignon is 700 metres from the property. The nearest airport is Avignon-Provence Airport, 10 km from Loft vue Palais des Papes.",https://www.booking.com/hotel/fr/loft-vue-palais-des-papes.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=0e595c38e8a20039&srepoch=1715605618&from=searchresults,22,43.9513089,4.8091989,Avignon,43.9492493,4.8059012,0.9,20.536250000000003
Régina Boutique Hotel,8.0,"Régina is a hotel located on the main street in Avignon and just a 5-minute walk from the Palais des Papes.

The rooms are decorated in warm tones and also come with a flat-screen TV with satellite channels including Canal+, and a telephone. Free WiFi access is available and some rooms have a balcony. The private bathroom features a bath or shower.

A buffet breakfast is available every morning in the dining room.

Guests can also buy local produce on site, including jams, olive oil and biscuits.

Additional facilities at this hotel include a 24-hour reception and a lift, which serves most of the rooms. The property is a 10-minute walk from Avignon Train Station.",https://www.booking.com/hotel/fr/hotelreginaavignon.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=0e595c38e8a20039&srepoch=1715605618&from_sustainable_property_sr=1&from=searchresults,22,43.9481658,4.80576485,Avignon,43.9492493,4.8059012,0.9,20.536250000000003
Hôtel Le Bristol,8.0,"Ideally located inside the ramparts in the centre of Avignon, Hôtel Le Bristol offers air-conditioned rooms, a bar, free WiFi and a shared lounge. There is also a 24-hour front desk and a concierge service.

Just a 15-minute walk to the Palais des Papes, the rooms are equipped with a desk, a flat-screen TV and a private bathroom.

Guests at Hôtel Le Bristol can enjoy a buffet breakfast.

The nearest airport is Avignon-Provence Airport, 9 km from Hôtel Le Bristol.",https://www.booking.com/hotel/fr/hotel-bristol-avignon.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=0e595c38e8a20039&srepoch=1715605618&from_sustainable_property_sr=1&from=searchresults,22,43.94403213,4.80533168,Avignon,43.9492493,4.8059012,0.9,20.536250000000003
Maison d'hôtes L'îlot bambou,9.2,"Set in Avignon, L'îlot bambou is a guest house with a seasonal outdoor swimming pool. Boasting a garden, this property is situated near attractions such as Papal Palace. The property is 600 metres from Pont d'Avignon.

Guest rooms come with a flat-screen TV with satellite channels, fridge, a coffee machine, a shower, free toiletries and a wardrobe. Featuring a private bathroom with a hair dryer, rooms at the bed and breakfast also have free WiFi, while some rooms are equipped with a terrace.

A continental breakfast is served daily at the property.

You can play table tennis at L'îlot bambou.

Popular points of interest near the accommodation include Avignon City Hall, Ceccano Media Library and CCI de Vaucluse. Avignon-Provence Airport is 10 km from the property while Avignon TGV Train Station is a 10-minute drive away.",https://www.booking.com/hotel/fr/l-39-ilot-bambou.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=0e595c38e8a20039&srepoch=1715605618&from=searchresults,22,43.95108984,4.79801933,Avignon,43.9492493,4.8059012,0.9,20.536250000000003
appart central et son parking privatif gratuit,9.0,"Located 400 metres from Boramar Beach, 500 metres from Boutigue Beach and 700 metres from Balette Beach, appart central et son parking privatif gratuit features accommodation set in Collioure. This beachfront property offers access to a terrace, free private parking and free WiFi. The property is non-smoking and is situated 300 metres from Port Avall Beach.

The air-conditioned apartment consists of 1 bedroom, a living room, a fully equipped kitchen with an oven and a coffee machine, and 1 bathroom with a shower and a hair dryer. Towels and bed linen are offered in the apartment. The property has an outdoor dining area.

Guests at the apartment will be able to enjoy activities in and around Collioure, like fishing and hiking.

Collioure Royal Castle is 400 metres from appart central et son parking privatif gratuit, while Stade Gilbert Brutus is 33 km from the property. The nearest airport is Perpignan - Rivesaltes Airport, 42 km from the accommodation.",https://www.booking.com/hotel/fr/appart-central-collioure.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=4ee05c3af9dd0065&srepoch=1715605622&from_sustainable_property_sr=1&from=searchresults,27,42.52488242,3.08187893,Collioure,42.52505,3.0831554,0.46,18.92
Merveilleux appartement style nature proche centre ville,9.4,"Located 600 metres from Port Avall Beach and less than 1 km from Boutigue Beach in Collioure, Merveilleux appartement style nature proche centre ville offers accommodation with a kitchen. This beachfront property offers access to a balcony and free WiFi. The property is non-smoking and is set less than 1 km from Boramar Beach.

Opening onto a terrace with garden views, the spacious air-conditioned apartment consists of 2 bedrooms. A flat-screen TV is provided.

Guests can relax in the garden at the property.

Collioure Royal Castle is 800 metres from the apartment, while Stade Gilbert Brutus is 33 km away. The nearest airport is Perpignan - Rivesaltes Airport, 36 km from Merveilleux appartement style nature proche centre ville.",https://www.booking.com/hotel/fr/merveilleux-appartement-style-nature-proche-centre-ville.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=4ee05c3af9dd0065&srepoch=1715605622&from=searchresults,27,42.5227675,3.0788301,Collioure,42.52505,3.0831554,0.46,18.92
Coquet 2 pièces au centre de Collioure,8.9,"Featuring a private beach area and a garden, Coquet 2 pièces au centre de Collioure provides accommodation in Collioure with free WiFi and city views. Guests can benefit from a patio and a picnic area. The property is soundproof and is located 300 metres from Boramar Beach.

The air-conditioned apartment consists of 1 bedroom, a living room, a fully equipped kitchen with a dishwasher and a coffee machine, and 1 bathroom with a shower and a hair dryer. A flat-screen TV is featured.

Guests at the apartment will be able to enjoy activities in and around Collioure, like hiking and walking tours.

Popular points of interest near Coquet 2 pièces au centre de Collioure include Nord Beach, Saint Vincent Beach and Collioure Royal Castle. The nearest airport is Perpignan - Rivesaltes Airport, 41 km from the accommodation.",https://www.booking.com/hotel/fr/coquet-2-pieces-au-centre-de-collioure.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=4ee05c3af9dd0065&srepoch=1715605622&from=searchresults,27,42.5273872,3.0823386,Collioure,42.52505,3.0831554,0.46,18.92
Les Appartements de Collioure,9.1,"Set within 200 metres of Port Avall Beach and 300 metres of Boutigue Beach in Collioure, Les Appartements de Collioure offers accommodation with seating area. Free WiFi is offered throughout the property and private parking is available on site. The apartment has family rooms.

The apartment complex will provide guests with air-conditioned units offering a wardrobe, a coffee machine, an oven, a microwave, a safety deposit box, a flat-screen TV and a private bathroom with a shower. A toaster, a fridge and stovetop are also available in the kitchen, as well as a kettle. At the apartment complex, the units have bed linen and towels.

Boramar Beach is 500 metres from the apartment, while Collioure Royal Castle is 500 metres from the property. The nearest airport is Perpignan - Rivesaltes Airport, 42 km from Les Appartements de Collioure.",https://www.booking.com/hotel/fr/les-appartements-de-collioure.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=4ee05c3af9dd0065&srepoch=1715605622&from_sustainable_property_sr=1&from=searchresults,27,42.5236262,3.0840962,Collioure,42.52505,3.0831554,0.46,18.92
Studio Centre Plage parking gratuit,9.1,"Offering quiet street views, Studio Centre Plage parking gratuit is an accommodation situated in Collioure, 300 metres from Port Avall Beach and 300 metres from Balette Beach. This apartment provides free private parking, a 24-hour front desk and free WiFi. The property is non-smoking and is located 200 metres from Boutigue Beach.

The 1-bedroom apartment is equipped with a living room with a flat-screen TV with cable channels, a fully equipped kitchen with an oven and a microwave, and 1 bathroom with a hair dryer. Towels and bed linen are provided in the apartment. For added privacy, the accommodation features a private entrance.

Boramar Beach is 800 metres from the apartment, while Collioure Royal Castle is 700 metres away. The nearest airport is Perpignan - Rivesaltes Airport, 42 km from Studio Centre Plage parking gratuit.",https://www.booking.com/hotel/fr/studio-centre-plage-collioure.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=4ee05c3af9dd0065&srepoch=1715605622&from_sustainable_property_sr=1&from=searchresults,27,42.52298768,3.08732966,Collioure,42.52505,3.0831554,0.46,18.92
Hôtel des Templiers,8.1,"Featuring 2000 original artworks by 20th-century painters who stayed in the hotel, Hôtel des Templiers is located 200 metres from the Château Royal de Collioure. Catalan cuisine is served in the restaurant.

A view of the castle and the harbour is offered in the guest rooms, which include an LCD TV. Some of the rooms feature Catalan décor with antique furniture. Wi-Fi access is available in each room.

You can enjoy a drink from the bar on the shaded terrace, and breakfast is prepared every morning at this hotel.

Collioure Train Station is only 550 metres away and Mas Larrieu Nature Reserve is a 20-minute drive away. The hotel is located on a pedestrian street and public parking is available 400 metres from the property.",https://www.booking.com/hotel/fr/ha-tel-des-templiers.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=4ee05c3af9dd0065&srepoch=1715605622&from_sustainable_property_sr=1&from=searchresults,27,42.52666546,3.08394089,Collioure,42.52505,3.0831554,0.46,18.92
Les Jasmins,8.4,"Chambre d'hôtes Les Jasmins a B&B located in Collioure, 4 minutes’ walk from the beach. Free WiFi access is available. Argeles-sur-Mer is a 14-minute drive away.

The double room is equipped with a kitchenette including a refrigerator, a stovetop and kitchenware. Breakfast can be enjoyed either in the room or on the private terrace. The private bathroom has a shower and comes with a hairdryer.

Perpignan - Rivesaltes Airport is 36 km away. The Spanish border is a 40-minute drive. The property offers free parking.",https://www.booking.com/hotel/fr/chambre-d-39-hotes-les-jasmins.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=4ee05c3af9dd0065&srepoch=1715605622&from_sustainable_property_sr=1&from=searchresults,27,42.5235481,3.08187379,Collioure,42.52505,3.0831554,0.46,18.92
APP' ART CENTRE PLAGE + PARKING GRATUIT,8.8,"Set within 60 metres of Port Avall Beach and 60 metres of Boutigue Beach, APP' ART CENTRE PLAGE + PARKING GRATUIT offers rooms with air conditioning and a private bathroom in Collioure. This beachfront property offers access to free WiFi and free private parking. The apartment has private entrance.

Each unit is fitted with a fully equipped kitchen with a dishwasher, a seating area, a flat-screen TV, a washing machine, and a private bathroom with shower and a hair dryer. An oven, a microwave and toaster are also offered, as well as a coffee machine and a kettle. At the apartment complex, the units have bed linen and towels.

Balette Beach is 400 metres from the apartment, while Collioure Royal Castle is 600 metres from the property. The nearest airport is Perpignan - Rivesaltes Airport, 42 km from APP' ART CENTRE PLAGE + PARKING GRATUIT.",https://www.booking.com/hotel/fr/app-art-centre-plage-parking-gratuit.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=4ee05c3af9dd0065&srepoch=1715605622&from_sustainable_property_sr=1&from=searchresults,27,42.52334528,3.08696844,Collioure,42.52505,3.0831554,0.46,18.92
Hotel Le Bon Port,8.3,"Located a few meters from the La Cortina windmill, the establishment elegantly overlooks the sea over the bay of Collioure, its royal castle and its famous Notre Dame des Anges bell tower.

Our rooms thus offer you comfortable accommodation in a Mediterranean and modern setting.

You can admire this splendid view from our rooms as well as our solarium.

All our rooms are equipped with private bathroom, television, reversible air conditioning and a reception service.
We kindly inform you, despite some pictures we can't erase on the internet, the hotel doesn’t have a swimming pool any longer.",https://www.booking.com/hotel/fr/le-bon-port.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=4ee05c3af9dd0065&srepoch=1715605622&from=searchresults,27,42.52411449,3.08936566,Collioure,42.52505,3.0831554,0.46,18.92
La Chambre De Salome,8.8,"Situated in Collioure and only less than 1 km from Port Avall Beach, La Chambre De Salome features accommodation with mountain views, free WiFi and free private parking. This bed and breakfast has a private pool and a garden. Guests can access the bed and breakfast via private entrance.

Fitted with a terrace, the units offer air conditioning and feature a flat-screen TV and a private bathroom with shower and a hair dryer. All units will provide guests with a wardrobe and a kettle.

Popular points of interest near the bed and breakfast include Boutigue Beach, Boramar Beach and Balette Beach. The nearest airport is Perpignan - Rivesaltes Airport, 35 km from La Chambre De Salome.",https://www.booking.com/hotel/fr/la-chambre-de-salome.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=4ee05c3af9dd0065&srepoch=1715605622&from=searchresults,27,42.5211169,3.07730913,Collioure,42.52505,3.0831554,0.46,18.92
Ibanova Appartements,8.4,"Set within 200 metres of Boutigue Beach and 200 metres of Port Avall Beach, Ibanova Appartements offers rooms with air conditioning and a private bathroom in Collioure. This beachfront property offers access to free WiFi and free private parking. Featuring family rooms, this property also provides guests with a terrace.

The units come with tiled floors and feature a fully equipped kitchen with a dishwasher, a dining area, a flat-screen TV, and a private bathroom with shower and a hair dryer. An oven, a microwave and toaster are also featured, as well as a coffee machine and a kettle. The units feature a wardrobe.

Guests at the apartment will be able to enjoy activities in and around Collioure, like hiking and walking tours.

Balette Beach is 400 metres from Ibanova Appartements, while Collioure Royal Castle is 500 metres away. The nearest airport is Perpignan - Rivesaltes Airport, 42 km from the accommodation.",https://www.booking.com/hotel/fr/ibanova.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=4ee05c3af9dd0065&srepoch=1715605622&from_sustainable_property_sr=1&from=searchresults,27,42.5231333,3.0855761,Collioure,42.52505,3.0831554,0.46,18.92
Appartement Collioure centre & GARAGE PRIVATIF,9.4,"Appartement Collioure centre & GARAGE PRIVATIF is located in Collioure, 400 metres from Boramar Beach, 400 metres from Boutigue Beach, as well as 300 metres from Collioure Royal Castle. This apartment offers free private parking, private check-in and check-out and free WiFi. The property is non-smoking and is set 200 metres from Port Avall Beach.

The air-conditioned apartment consists of 1 bedroom, a living room, a fully equipped kitchen with a dishwasher and a coffee machine, and 1 bathroom with a shower and a hair dryer. Towels and bed linen are featured in the apartment.

Stade Gilbert Brutus is 33 km from the apartment, while Casino Collioure is 1.9 km away. The nearest airport is Perpignan - Rivesaltes Airport, 42 km from Appartement Collioure centre & GARAGE PRIVATIF.",https://www.booking.com/hotel/fr/appartement-collioure-centre-amp-garage-privatif.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=4ee05c3af9dd0065&srepoch=1715605621&from=searchresults,27,42.52460816,3.08264876,Collioure,42.52505,3.0831554,0.46,18.92
Aux Vents du Sud,9.0,"Set in Collioure and only less than 1 km from Boramar Beach, Aux Vents du Sud offers accommodation with sea views, free WiFi and free private parking. Guests staying at this apartment have access to a terrace. The property is non-smoking and is located less than 1 km from Port Avall Beach.

This 1-bedroom apartment will provide you with a flat-screen TV, air conditioning and a living room. Towels and bed linen are featured in the apartment. The property has an outdoor dining area.

Guests can also relax in the garden.

Popular points of interest near the apartment include Nord Beach, Collioure Royal Castle and Casino Collioure. The nearest airport is Perpignan - Rivesaltes Airport, 35 km from Aux Vents du Sud.",https://www.booking.com/hotel/fr/aux-vents-du-sud.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=4ee05c3af9dd0065&srepoch=1715605621&from=searchresults,27,42.525953,3.078524,Collioure,42.52505,3.0831554,0.46,18.92
Hôtel la Bona Casa,8.6,"Hotel Bona Casa is located in the historic centre of Collioure, just 300 metres from the beach and from the Château Royal. The hotel proposes free Wi-Fi internet access and a shaded terrace.

The guest rooms at Hotel Bona Casa have a view of the street or the patio, and some have a private terrace. They each include a flat-screen TV and a private bathroom with free toiletries. The hotel is completely non-smoking.

A continental breakfast is served every morning and shops and restaurants are found within 200 metres from the property. Guests can also relax in the hotel’s tea room from March to October.

Port-Vendres is 3 km from the hotel and Argelès-sur-Mer is 6 km away. The property is a 30-minute drive from central Perpignan and from the Spanish border, which can also be reached by train.",https://www.booking.com/hotel/fr/la-bona-casa.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=4ee05c3af9dd0065&srepoch=1715605621&from=searchresults,27,42.52547153,3.0826987,Collioure,42.52505,3.0831554,0.46,18.92
Studio cosy Résidence St Elme avec parking et WIFI à 5min de la plage,9.0,"Situated in Collioure and only 400 metres from Port Avall Beach, Studio cosy Résidence St Elme avec parking et WIFI à 5min de la plage features accommodation with mountain views, free WiFi and free private parking. The property is located 800 metres from Balette Beach, less than 1 km from Collioure Royal Castle and 34 km from Stade Gilbert Brutus. The property is non-smoking and is set 400 metres from Boutigue Beach.

The air-conditioned apartment consists of 1 bedroom, a living room, a fully equipped kitchen with an oven and a coffee machine, and 1 bathroom with a bath and a hair dryer. A flat-screen TV and game console are available. For added privacy, the accommodation features a private entrance.

Casino Collioure is 3.8 km from the apartment, while Saint-Cyprien Golf Course is 24 km from the property. The nearest airport is Perpignan - Rivesaltes Airport, 42 km from Studio cosy Résidence St Elme avec parking et WIFI à 5min de la plage.",https://www.booking.com/hotel/fr/charmant-studio-residence-st-elme-pkg-wif-50m-plage.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=4ee05c3af9dd0065&srepoch=1715605621&from=searchresults,27,42.52094457,3.08707947,Collioure,42.52505,3.0831554,0.46,18.92
Résidence St Vincent,8.1,"Set within 80 metres of Boramar Beach and 200 metres of Nord Beach, Résidence St Vincent features rooms with air conditioning and a private bathroom in Collioure. The property features city views and is 200 metres from Saint Vincent Beach and 100 metres from Collioure Royal Castle. The accommodation offers a 24-hour front desk and free WiFi is available throughout the property.

Each unit comes with a sofa, a seating area, a TV, a well-fitted kitchen with a dining area, and a private bathroom with a hair dryer. A microwave, a fridge and stovetop are also featured, as well as a coffee machine. At the apartment complex, the units are equipped with bed linen and towels.

You can play tennis at the apartment. A casino is available on-site and both cycling and canoeing can be enjoyed within close proximity of Résidence St Vincent.

Stade Gilbert Brutus is 33 km from the accommodation, while Casino Collioure is 2.7 km away. The nearest airport is Perpignan - Rivesaltes Airport, 41 km from Résidence St Vincent.",https://www.booking.com/hotel/fr/residence-saint-vincent.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=4ee05c3af9dd0065&srepoch=1715605621&from=searchresults,27,42.52730095,3.08423268,Collioure,42.52505,3.0831554,0.46,18.92
Résidence du Soleil,8.0,"Set 400 metres from Collioure Royal Castle in Collioure and 100 metres from the beach, this apartment located in the city center features a terrace and a garden. Guests benefit from WiFi and private parking available on site with extra fees.

linen/towel are not included

Pets are accepted with extra cost of 6€/night

An oven and a microwave can be found in the kitchen. A flat-screen TV is offered. Other facilities at Résidence du Soleil include a barbecue.

The area is popular for snorkelling and diving. Guests can enjoy various activities in the surroundings, including cycling and fishing. Perpignan - Rivesaltes Airport is 30 km away.",https://www.booking.com/hotel/fr/residence-du-soleil-collioure.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=4ee05c3af9dd0065&srepoch=1715605621&from=searchresults,27,42.52311754,3.0854253,Collioure,42.52505,3.0831554,0.46,18.92
